feature,frequency,rank,docfreq,group
wooden_board,2,74814,2,all
board_just,2,74815,2,all
just_easier,2,74816,2,all
easier_wash,2,74817,2,all
wash_keep,2,74818,2,all
keep_clean,2,74819,2,all
clean_antimicrobi,2,74820,2,all
antimicrobi_properti,2,74821,2,all
properti_wood,2,74822,2,all
wood_decreas,2,74823,2,all
decreas_chanc,2,74824,2,all
chanc_cut,2,74825,2,all
cut_surfac,2,74826,2,all
surfac_contamin,2,74827,2,all
contamin_food,2,74828,2,all
food_without,2,74829,2,all
without_know,2,74830,2,all
hear_sound,2,74831,2,all
like_rice,2,74832,2,all
rice_jump,2,74833,2,all
babi_give,2,74834,2,all
nathan_outdon,2,74835,2,all
outdon_work,2,74836,2,all
work_tireless,2,74837,2,all
tireless_number,2,74838,2,all
job_late,2,74839,2,all
work_outcom,2,74840,2,all
outcom_fabul,2,74841,2,all
fabul_proud,2,74842,2,all
proud_way,2,74843,2,all
way_invest,2,74844,2,all
invest_improv,2,74845,2,all
improv_talent,2,74846,2,all
talent_lord,2,74847,2,all
lord_given,2,74848,2,all
given_wast,2,74849,2,all
wast_fruit,2,74850,2,all
fruit_show,2,74851,2,all
jab_job,2,74852,2,all
art_student,2,74853,1,all
stat_wise,2,74854,2,all
wise_stat,2,74855,2,all
stat_most,2,74856,2,all
most_even,2,74857,2,all
even_attack,2,74858,2,all
attack_highest,2,74859,2,all
ok_mad,2,74860,2,all
mad_call,2,74861,2,all
call_happen,2,74862,2,all
happen_can,2,74863,2,all
can_vagu,2,74864,2,all
vagu_recal,2,74865,2,all
recal_similar,2,74866,2,all
similar_experi,2,74867,2,all
experi_mad,2,74868,2,all
mad_one,2,74869,2,all
get_can,2,74870,2,all
talk_probabl,2,74871,2,all
probabl_need,2,74872,2,all
need_surgeri,2,74873,2,all
surgeri_hell,2,74874,2,all
hell_sure,2,74875,2,all
play_damn,2,74876,2,all
game_hockey,2,74877,2,all
hockey_everyth,2,74878,2,all
els_star,2,74879,2,all
star_athlet,2,74880,2,all
athlet_go,2,74881,2,all
effect_rememb,2,74882,2,all
rememb_stand,2,74883,2,all
stand_proud,2,74884,2,all
proud_nation,2,74885,2,all
anthem_play,2,74886,2,all
play_night,2,74887,2,all
rememb_period,2,74888,2,all
period_got,2,74889,2,all
hit_score,2,74890,2,all
score_yet,2,74891,2,all
diseas_easili,2,74892,2,all
easili_prevent,2,74893,2,all
use_canin,2,74894,2,all
distemp_vaccin,2,74895,2,all
vaccin_cleanli,2,74896,2,all
cleanli_kennel,2,74897,2,all
kennel_disinfect,2,74898,2,all
disinfect_dryness,2,74899,2,all
dryness_kill,2,74900,2,all
kill_canin,2,74901,2,all
distemp_virus,2,74902,2,all
virus_kennel,2,74903,2,all
kennel_dri,2,74904,2,all
dri_airi,2,74905,2,all
airi_disinfect,2,74906,2,all
disinfect_often,2,74907,2,all
tell_unassum,2,74908,2,all
unassum_cookbook,2,74909,2,all
cookbook_friend,2,74910,2,all
friend_gift,2,74911,2,all
gift_well,2,74912,2,all
well_book,2,74913,2,all
book_call,2,74914,2,all
call_curri,2,74915,2,all
curri_sunil,2,74916,2,all
sunil_vijaykar,2,74917,2,all
vijaykar_sooo,2,74918,2,all
sooo_mani,2,74919,2,all
amaz_super,2,74920,2,all
super_easi,2,74921,2,all
easi_recip,2,74922,2,all
recip_perfect,2,74923,2,all
perfect_lazi,2,74924,2,all
lazi_bum,2,74925,2,all
bum_like,2,74926,2,all
like_pilaf,2,74927,2,all
pilaf_recip,2,74928,2,all
recip_adapt,2,74929,2,all
adapt_book,2,74930,2,all
whip_time,2,74931,2,all
time_ingredi,2,74932,2,all
look_massiv,2,74933,2,all
massiv_realli,2,74934,2,all
realli_can,2,74935,2,all
whip_jiffi,2,74936,2,all
jiffi_also,2,74937,2,all
also_kind,2,74938,2,all
kind_like,2,74939,2,all
pot_meal,2,74940,2,all
perfect_winter,2,74941,2,all
winter_night,2,74942,2,all
night_indoor,2,74943,2,all
book_everyon,2,74944,2,all
everyon_can,2,74945,2,all
can_appreci,2,74946,2,all
appreci_real,2,74947,2,all
life_famili,2,74948,2,all
famili_drama,2,74949,2,all
drama_olga,2,74950,2,all
olga_certain,2,74951,2,all
certain_famili,2,74952,2,all
famili_quirk,2,74953,2,all
quirk_tough,2,74954,2,all
spot_sometim,2,74955,2,all
sometim_anoth,2,74956,2,all
anoth_find,2,74957,2,all
way_tough,2,74958,2,all
spot_heart,2,74959,2,all
heart_novel,2,74960,2,all
one_girl,2,74961,2,all
girl_path,2,74962,2,all
path_becom,2,74963,2,all
becom_woman,2,74964,2,all
woman_event,2,74965,2,all
event_chang,2,74966,2,all
life_decis,2,74967,2,all
made_beauti,2,74968,2,all
beauti_make,2,74969,2,all
make_good,2,74970,2,all
good_stori,2,74971,2,all
stori_glad,2,74972,2,all
glad_mari,2,74973,2,all
mari_decid,2,74974,2,all
decid_write,2,74975,2,all
write_mother,2,74976,2,all
mother_tale,2,74977,2,all
sinc_buy,2,74978,2,all
buy_furnitur,2,74979,2,all
furnitur_get,2,74980,2,all
get_move,2,74981,2,all
move_cost,2,74982,2,all
cost_necessari,2,74983,2,all
necessari_renov,2,74984,2,all
renov_pay,2,74985,2,all
bill_repair,2,74986,2,all
repair_save,2,74987,2,all
save_account,2,74988,2,all
account_spend,2,74989,2,all
time_obsess,2,74990,2,all
obsess_floor,2,74991,2,all
plan_place,2,74992,2,all
place_current,2,74993,2,all
current_furnitur,2,74994,2,all
furnitur_chart,2,74995,2,all
chart_diagram,2,74996,2,all
diagram_still,2,74997,2,all
still_real,2,74998,2,all
real_plan,2,74999,2,all
plan_move,2,75000,2,all
place_rough,2,75001,2,all
rough_squar,2,75002,2,all
feet_fewer,2,75003,2,all
fewer_room,2,75004,2,all
room_differ,2,75005,2,all
differ_dimens,2,75006,2,all
dimens_quandari,2,75007,2,all
quandari_abound,2,75008,2,all
im_start,2,75009,2,all
feel_itch,2,75010,2,all
itch_photoshoot,2,75011,2,all
cup_powder,2,75012,2,all
sugar_sift,2,75013,2,all
fact_often,2,75014,2,all
often_uneduc,2,75015,2,all
uneduc_posit,2,75016,2,all
posit_five,2,75017,2,all
child_may,2,75018,2,all
may_deepli,2,75019,2,all
deepli_flaw,2,75020,2,all
flaw_contrarian,2,75021,2,all
contrarian_posit,2,75022,2,all
posit_necessari,2,75023,2,all
necessari_correct,2,75024,2,all
correct_flaw,2,75025,2,all
flaw_make,2,75026,2,all
make_meta,2,75027,2,all
meta_contrarian,2,75028,2,all
contrarian_danger,2,75029,2,all
danger_busi,2,75030,2,all
bat_game,2,75031,2,all
game_taunt,2,75032,2,all
taunt_play,2,75033,2,all
play_easi,2,75034,2,all
difficulti_can,2,75035,2,all
play_daddi,2,75036,2,all
daddi_easi,2,75037,2,all
difficulti_select,2,75038,2,all
can_togeth,2,75039,2,all
togeth_famili,2,75040,2,all
famili_love,2,75041,2,all
love_photo,2,75042,2,all
photo_andrea,2,75043,2,all
andrea_jeann,2,75044,2,all
jeann_think,2,75045,2,all
advertis_facebook,2,75046,2,all
wonder_told,2,75047,2,all
follow_five,2,75048,2,all
five_major,2,75049,2,all
major_pilgrimag,2,75050,2,all
pilgrimag_rajasthan,2,75051,2,all
second_two,2,75052,2,all
holli_brubach,2,75053,2,all
brubach_wrote,2,75054,2,all
piec_septemb,2,75055,2,all
septemb_issu,2,75056,2,all
issu_gourmet,2,75057,2,all
gourmet_reflect,2,75058,2,all
reflect_appreci,2,75059,2,all
appreci_small,2,75060,2,all
small_daili,2,75061,2,all
daili_pleasur,2,75062,2,all
pleasur_addit,2,75063,2,all
addit_indulg,2,75064,2,all
indulg_sens,2,75065,2,all
us_present,2,75066,2,all
present_moment,2,75067,2,all
non_peat,2,75068,1,all
know_awhil,2,75069,2,all
awhil_sinc,2,75070,2,all
post_honest,2,75071,2,all
honest_build,2,75072,2,all
build_effort,2,75073,2,all
effort_tabl,2,75074,2,all
tabl_hop,2,75075,2,all
hop_festiv,2,75076,2,all
festiv_took,2,75077,2,all
took_lot,2,75078,2,all
lot_us,2,75079,2,all
us_also,2,75080,2,all
also_chang,2,75081,2,all
direct_result,2,75082,2,all
result_remain,2,75083,2,all
remain_come,2,75084,2,all
come_parent,2,75085,2,all
todd_tri,2,75086,2,all
tri_train,2,75087,2,all
train_son,2,75088,2,all
son_track,2,75089,2,all
track_take,2,75090,2,all
take_famili,2,75091,2,all
famili_fish,2,75092,2,all
fish_busi,2,75093,2,all
busi_unfortun,2,75094,2,all
unfortun_palin,2,75095,2,all
palin_son,2,75096,2,all
son_sojourn,2,75097,2,all
sojourn_iraq,2,75098,2,all
iraq_grown,2,75099,2,all
grown_soft,2,75100,2,all
soft_lazi,2,75101,2,all
lazi_buddi,2,75102,2,all
buddi_neglect,2,75103,2,all
neglect_clean,2,75104,2,all
clean_tool,2,75105,2,all
tool_shed,2,75106,2,all
shed_left,2,75107,2,all
left_biggest,2,75108,2,all
biggest_mess,2,75109,2,all
mess_possibl,2,75110,2,all
possibl_imagin,2,75111,2,all
imagin_rous,2,75112,2,all
rous_sleep,2,75113,2,all
sleep_littl,2,75114,2,all
sister_piper,2,75115,2,all
piper_time,2,75116,2,all
time_todd,2,75117,2,all
todd_sarah,2,75118,2,all
sarah_discov,2,75119,2,all
discov_transgress,2,75120,2,all
transgress_sure,2,75121,2,all
enough_took,2,75122,2,all
took_clean,2,75123,2,all
yes_right,2,75124,2,all
right_follow,2,75125,2,all
follow_furor,2,75126,2,all
furor_nanni,2,75127,2,all
nanni_back,2,75128,2,all
back_told,2,75129,2,all
carri_flower,2,75130,2,all
finish_sit,2,75131,2,all
sit_pretti,2,75132,2,all
pretti_live,2,75133,2,all
congratul_top,2,75134,2,all
three_spot,2,75135,2,all
spot_pleas,2,75136,2,all
pleas_take,2,75137,2,all
take_top,2,75138,2,all
three_badg,2,75139,2,all
badg_blog,2,75140,2,all
classroom_teacher,2,75141,2,all
teacher_sometim,2,75142,2,all
sometim_forget,2,75143,2,all
forget_wonder,2,75144,2,all
wonder_fun,2,75145,2,all
break_littl,2,75146,2,all
littl_rocket,2,75147,2,all
rocket_scientist,2,75148,2,all
scientist_group,2,75149,2,all
group_solv,2,75150,2,all
problem_compil,2,75151,2,all
compil_bunch,2,75152,2,all
bunch_group,2,75153,2,all
group_strategi,2,75154,2,all
strategi_made,2,75155,2,all
made_set,2,75156,2,all
set_group,2,75157,2,all
group_card,2,75158,2,all
card_card,2,75159,2,all
card_go,2,75160,2,all
help_quick,2,75161,2,all
quick_rememb,2,75162,2,all
rememb_way,2,75163,2,all
break_kiddo,2,75164,2,all
kiddo_group,2,75165,2,all
group_requir,2,75166,2,all
requir_minim,2,75167,2,all
minim_prepar,2,75168,2,all
prepar_can,2,75169,2,all
can_done,2,75170,2,all
done_use,2,75171,2,all
bake_parmesan,2,75172,1,all
parmesan_herb,2,75173,1,all
herb_crust,2,75174,1,all
crust_pork,2,75175,1,all
father_never,2,75176,2,all
take_eye,2,75177,2,all
eye_year,2,75178,2,all
glori_christ,2,75179,2,all
christ_jesus,2,75180,2,all
jesus_amen,2,75181,2,all
wake_like,2,75182,2,all
new_open,2,75183,2,all
open_flower,2,75184,2,all
cup_sugar,2,75185,2,all
sugar_recip,2,75186,2,all
recip_call,2,75187,2,all
call_cup,2,75188,2,all
saw_first,2,75189,2,all
first_barn,2,75190,2,all
barn_swallow,2,75191,2,all
swallow_spring,2,75192,2,all
spring_great,2,75193,2,all
great_back,2,75194,2,all
back_number,2,75195,2,all
number_fill,2,75196,2,all
fill_sky,2,75197,2,all
sky_around,2,75198,2,all
around_dart,2,75199,2,all
worri_addl,2,75200,2,all
addl_figment,2,75201,2,all
figment_sculpt,2,75202,2,all
sculpt_golden,2,75203,2,all
golden_sand,2,75204,2,all
today_freebi,2,75205,2,all
freebi_digi,2,75206,2,all
digi_day,2,75207,2,all
day_alley,2,75208,2,all
stamp_decid,2,75209,2,all
decid_use,2,75210,2,all
use_freebi,2,75211,2,all
freebi_love,2,75212,2,all
littl_guy,2,75213,2,all
just_cutest,2,75214,2,all
cutest_littl,2,75215,2,all
littl_snail,2,75216,2,all
snail_ever,2,75217,2,all
want_grab,2,75218,2,all
grab_freebi,2,75219,2,all
freebi_click,2,75220,2,all
click_get,2,75221,2,all
get_stop,2,75222,2,all
stop_alley,2,75223,2,all
stamp_blog,2,75224,2,all
blog_tomorrow,2,75225,2,all
tomorrow_new,2,75226,2,all
challeng_join,2,75227,2,all
us_chanc,2,75228,2,all
win_free,2,75229,2,all
stamp_love,2,75230,2,all
love_free,2,75231,2,all
stamp_great,2,75232,2,all
great_crafti,2,75233,2,all
one_church,2,75234,1,all
sweeten_condens,2,75235,1,all
condens_milk,2,75236,1,all
amount_water,2,75237,2,all
hold_togeth,2,75238,2,all
need_larg,2,75239,2,all
direct_space,2,75240,1,all
move_ahead,2,75241,1,all
list_dos,2,75242,2,all
dos_don't,2,75243,2,all
don't_help,2,75244,2,all
help_along,2,75245,2,all
journal_intellectu,2,75246,2,all
intellectu_properti,2,75247,2,all
properti_law,2,75248,2,all
law_practic,2,75249,2,all
practic_doi,2,75250,2,all
doi_jiplp,2,75251,2,all
jiplp_first,2,75252,2,all
first_publish,2,75253,2,all
publish_onlin,2,75254,2,all
onlin_june,2,75255,2,all
wait_race,2,75256,2,all
race_begin,2,75257,2,all
honest_move,2,75258,1,all
gypsi_caravan,2,75259,1,all
teenag_passion,2,75260,2,all
passion_write,2,75261,2,all
letter_time,2,75262,2,all
time_pen,2,75263,2,all
pen_pal,2,75264,2,all
pal_around,2,75265,2,all
thousand_year,2,75266,1,all
itali_becam,2,75267,1,all
releas_give,2,75268,2,all
now_counti,2,75269,2,all
counti_serious,2,75270,2,all
serious_discuss,2,75271,2,all
discuss_four,2,75272,2,all
four_compani,2,75273,2,all
compani_move,2,75274,2,all
move_part,2,75275,2,all
part_oper,2,75276,2,all
oper_cleveland,2,75277,2,all
cleveland_area,2,75278,2,all
area_talk,2,75279,2,all
talk_cluster,2,75280,2,all
cluster_compani,2,75281,2,all
compani_cleveland,2,75282,2,all
height_fitzgerald,2,75283,2,all
said_cleveland,2,75284,2,all
cleveland_natur,2,75285,2,all
natur_destin,2,75286,2,all
destin_isra,2,75287,2,all
isra_compani,2,75288,2,all
breed_domest,2,75289,2,all
domest_medium,2,75290,2,all
medium_hair,2,75291,2,all
negoti_contract,2,75292,2,all
contract_pettitt,2,75293,2,all
pettitt_agre,2,75294,2,all
agre_return,2,75295,2,all
return_deal,2,75296,2,all
deal_final,2,75297,2,all
final_morn,2,75298,2,all
morn_pettitt,2,75299,2,all
pettitt_said,2,75300,2,all
expect_arriv,2,75301,2,all
arriv_tuesday,2,75302,2,all
tuesday_neither,2,75303,2,all
neither_cashman,2,75304,2,all
cashman_commit,2,75305,2,all
commit_firm,2,75306,2,all
firm_timet,2,75307,2,all
timet_except,2,75308,2,all
except_say,2,75309,2,all
say_pitcher,2,75310,2,all
pitcher_need,2,75311,2,all
need_equival,2,75312,2,all
equival_full,2,75313,2,all
full_spring,2,75314,2,all
spring_get,2,75315,2,all
yet_greatest,2,75316,2,all
greatest_challeng,2,75317,2,all
challeng_loom,2,75318,2,all
loom_biotech,2,75319,2,all
biotech_develop,2,75320,2,all
develop_kilcours,2,75321,2,all
kilcours_said,2,75322,2,all
said_pharmaceut,2,75323,2,all
pharmaceut_manufactur,2,75324,2,all
manufactur_start,2,75325,2,all
start_substitut,2,75326,2,all
substitut_therapi,2,75327,2,all
therapi_treat,2,75328,2,all
treat_target,2,75329,2,all
target_cell,2,75330,2,all
cell_today,2,75331,2,all
today_pill,2,75332,2,all
pill_happen,2,75333,2,all
happen_pharmaci,2,75334,2,all
problem_year,2,75335,2,all
time_unabl,2,75336,2,all
unabl_reach,2,75337,2,all
reach_rate,2,75338,2,all
rate_bureau,2,75339,2,all
bureau_comment,2,75340,2,all
cabana_cash,2,75341,2,all
compar_cook,2,75342,2,all
cook_counti,2,75343,2,all
sheriff_deputi,2,75344,2,all
deputi_stop,2,75345,2,all
stop_percent,2,75346,2,all
peopl_ticket,2,75347,2,all
ticket_percent,2,75348,2,all
percent_brought,2,75349,2,all
brought_depart,2,75350,2,all
depart_rough,2,75351,2,all
rough_line,2,75352,2,all
line_statewid,2,75353,2,all
averag_stop,2,75354,2,all
stop_ticket,2,75355,2,all
ticket_driver,2,75356,2,all
driver_per,2,75357,2,all
per_offic,2,75358,2,all
packag_combin,2,75359,2,all
combin_air,2,75360,2,all
air_hotel,2,75361,2,all
hotel_rental,2,75362,2,all
rental_car,2,75363,2,all
car_can,2,75364,2,all
can_save,2,75365,2,all
save_bundl,2,75366,2,all
moss_land,2,75367,1,all
analyst_goldman,2,75368,2,all
goldman_sach,2,75369,2,all
sach_say,2,75370,2,all
done_prepar,2,75371,2,all
prepar_usual,2,75372,2,all
usual_barrel,2,75373,2,all
barrel_day,2,75374,2,all
day_summer,2,75375,2,all
summer_surg,2,75376,2,all
surg_domest,2,75377,2,all
domest_oil,2,75378,2,all
oil_demand,2,75379,2,all
demand_power,2,75380,2,all
power_station,2,75381,2,all
station_feed,2,75382,2,all
feed_air,2,75383,2,all
condition_temperatur,2,75384,2,all
temperatur_soar,2,75385,2,all
soar_past,2,75386,2,all
past_audi,2,75387,2,all
audi_arabia,2,75388,2,all
arabia_cut,2,75389,2,all
back_export,2,75390,2,all
export_meet,2,75391,2,all
meet_demand,2,75392,2,all
year_without,2,75393,2,all
without_cut,2,75394,2,all
cut_export,2,75395,2,all
export_effect,2,75396,2,all
effect_releas,2,75397,2,all
releas_stockpil,2,75398,2,all
stockpil_meet,2,75399,2,all
meet_world,2,75400,2,all
world_demand,2,75401,2,all
elway_ask,2,75402,2,all
critic_integr,2,75403,2,all
integr_hire,2,75404,2,all
hire_process,2,75405,2,all
process_applic,2,75406,2,all
applic_screen,2,75407,2,all
screen_see,2,75408,2,all
see_handl,2,75409,2,all
handl_stress,2,75410,2,all
stress_compani,2,75411,2,all
compani_tri,2,75412,2,all
tri_match,2,75413,2,all
match_person,2,75414,2,all
person_attribut,2,75415,2,all
attribut_prospect,2,75416,2,all
prospect_role,2,75417,2,all
role_introvert,2,75418,2,all
introvert_necessarili,2,75419,2,all
necessarili_top,2,75420,2,all
top_choic,2,75421,2,all
choic_someon,2,75422,2,all
someon_talk,2,75423,2,all
talk_custom,2,75424,2,all
custom_phone,2,75425,2,all
phone_day,2,75426,2,all
someon_thrive,2,75427,2,all
thrive_interact,2,75428,2,all
interact_may,2,75429,2,all
may_suit,2,75430,2,all
suit_deskbound,2,75431,2,all
deskbound_account,2,75432,2,all
coverag_obama,2,75433,2,all
obama_particular,2,75434,2,all
particular_rough,2,75435,2,all
rough_begin,2,75436,2,all
begin_year,2,75437,2,all
year_averag,2,75438,2,all
averag_near,2,75439,2,all
near_negat,2,75440,2,all
negat_stori,2,75441,2,all
stori_compar,2,75442,2,all
compar_slight,2,75443,2,all
slight_posit,2,75444,2,all
posit_stori,2,75445,2,all
first_four,2,75446,2,all
januari_pew,2,75447,2,all
pew_found,2,75448,2,all
found_economi,2,75449,2,all
economi_poll,2,75450,2,all
poll_number,2,75451,2,all
number_improv,2,75452,2,all
improv_march,2,75453,2,all
march_favor,2,75454,2,all
favor_media,2,75455,2,all
coverag_presid,2,75456,2,all
presid_still,2,75457,2,all
still_yet,2,75458,2,all
yet_see,2,75459,2,all
posit_coverag,2,75460,2,all
coverag_negat,2,75461,2,all
hospit_seven,2,75462,2,all
day_peopl,2,75463,2,all
help_sit,2,75464,2,all
sit_move,2,75465,2,all
around_said,2,75466,2,all
said_home,2,75467,2,all
home_friend,2,75468,2,all
famili_brought,2,75469,2,all
brought_meal,2,75470,2,all
meal_stay,2,75471,2,all
stay_import,2,75472,2,all
import_let,2,75473,2,all
peopl_care,2,75474,2,all
care_good,2,75475,2,all
vinceti_said,2,75476,2,all
said_similar,2,75477,2,all
similar_mona,2,75478,2,all
mona_lisa,2,75479,2,all
lisa_nose,2,75480,2,all
nose_mouth,2,75481,2,all
mouth_strike,2,75482,2,all
ask_said,2,75483,2,all
think_call,2,75484,2,all
charl_hr,2,75485,2,all
hr_copping,2,75486,2,all
copping_said,2,75487,2,all
good_manag,2,75488,2,all
manag_note,2,75489,2,all
note_also,2,75490,2,all
give_anoth,2,75491,2,all
anoth_way,2,75492,2,all
way_connect,2,75493,2,all
connect_fellow,2,75494,2,all
fellow_employe,2,75495,2,all
employe_creat,2,75496,2,all
creat_synergi,2,75497,2,all
synergi_make,2,75498,2,all
peopl_product,2,75499,2,all
marin_counti,2,75500,2,all
republican_presidenti,2,75501,2,all
candid_sport,2,75502,2,all
small_bandag,2,75503,2,all
bandag_finger,2,75504,2,all
finger_get,2,75505,2,all
get_nip,2,75506,2,all
nip_small,2,75507,2,all
small_penguin,2,75508,2,all
penguin_tour,2,75509,2,all
tour_zoo,2,75510,2,all
zoo_friday,2,75511,2,all
friday_gingrich,2,75512,2,all
gingrich_st,2,75513,2,all
loui_speak,2,75514,2,all
speak_nation,2,75515,2,all
nation_rifl,2,75516,2,all
rifl_associ,2,75517,2,all
associ_annual,2,75518,2,all
annual_meet,2,75519,2,all
wednesday_april,2,75520,2,all
rave_blue,2,75521,2,all
blue_unwav,2,75522,2,all
unwav_home,2,75523,2,all
ice_sure,2,75524,2,all
sure_blue,2,75525,2,all
blue_impress,2,75526,2,all
impress_home,2,75527,2,all
secur_system,2,75528,2,all
system_complet,2,75529,2,all
complet_lockdown,2,75530,2,all
lockdown_goaltend,2,75531,2,all
goaltend_determin,2,75532,2,all
determin_player,2,75533,2,all
player_turn,2,75534,2,all
turn_agit,2,75535,2,all
agit_doberman,2,75536,2,all
doberman_unwelcom,2,75537,2,all
unwelcom_visitor,2,75538,2,all
visitor_approach,2,75539,2,all
approach_threshold,2,75540,2,all
threshold_blue,2,75541,2,all
blue_scottrad,2,75542,2,all
scottrad_season,2,75543,2,all
season_cours,2,75544,2,all
cours_finish,2,75545,2,all
finish_best,2,75546,2,all
best_home,2,75547,2,all
ice_record,2,75548,2,all
record_franchis,2,75549,2,all
child_american,2,75550,2,all
american_northwest,2,75551,2,all
northwest_rick,2,75552,2,all
rick_steve,2,75553,2,all
steve_grew,2,75554,2,all
grew_think,2,75555,2,all
think_chees,2,75556,2,all
chees_orang,2,75557,2,all
orang_shape,2,75558,2,all
shape_slice,2,75559,2,all
bread_tast,2,75560,2,all
tast_chees,2,75561,2,all
chees_europ,2,75562,2,all
europ_bite,2,75563,2,all
bite_describ,2,75564,2,all
describ_fragrant,2,75565,2,all
fragrant_feast,2,75566,2,all
feast_mold,2,75567,2,all
flurri_cash,2,75568,2,all
cash_hangar,2,75569,2,all
hangar_cuyahoga,2,75570,2,all
counti_airport,2,75571,2,all
airport_transform,2,75572,2,all
transform_saturday,2,75573,2,all
night_glitzi,2,75574,2,all
glitzi_venu,2,75575,2,all
venu_ride,2,75576,2,all
ride_rainbow,2,75577,2,all
rainbow_fundrais,2,75578,2,all
fundrais_rainbow,2,75579,2,all
rose_bull,2,75580,2,all
bull_lose,2,75581,2,all
lose_perhap,2,75582,2,all
best_penetr,2,75583,2,all
penetr_leagu,2,75584,2,all
leagu_replac,2,75585,2,all
replac_c.j,2,75586,2,all
c.j_watson,2,75587,2,all
watson_stand,2,75588,2,all
stand_still,2,75589,2,all
still_shooter,2,75590,2,all
shooter_therefor,2,75591,2,all
therefor_need,2,75592,2,all
need_quicker,2,75593,2,all
quicker_big,2,75594,2,all
man_middl,2,75595,2,all
middl_promin,2,75596,2,all
promin_sixer,2,75597,2,all
sixer_plus,2,75598,2,all
plus_haw,2,75599,2,all
haw_far,2,75600,2,all
far_polish,2,75601,2,all
polish_scorer,2,75602,2,all
scorer_allen,2,75603,2,all
allen_collin,2,75604,2,all
collin_repeat,2,75605,2,all
repeat_said,2,75606,2,all
need_score,2,75607,2,all
score_middl,2,75608,2,all
team_giraff,2,75609,2,all
giraff_rabbit,2,75610,2,all
rabbit_goal,2,75611,2,all
goal_need,2,75612,2,all
stare_four,2,75613,2,all
four_wall,2,75614,2,all
wall_day,2,75615,2,all
day_matt,2,75616,2,all
matt_ryan,2,75617,2,all
ryan_reynold,2,75618,2,all
reynold_complain,2,75619,2,all
complain_boss,2,75620,2,all
confer_announc,2,75621,2,all
announc_charg,2,75622,2,all
charg_wednesday,2,75623,2,all
wednesday_lamar,2,75624,2,all
lamar_call,2,75625,2,all
call_champion,2,75626,2,all
champion_death,2,75627,2,all
death_follow,2,75628,2,all
follow_attack,2,75629,2,all
attack_aboard,2,75630,2,all
aboard_charter,2,75631,2,all
charter_bus,2,75632,2,all
bus_nov,2,75633,2,all
nov_noth,2,75634,2,all
short_american,2,75635,2,all
american_tragedi,2,75636,2,all
learn_new,2,75637,2,all
new_offer,2,75638,2,all
offer_dant,2,75639,2,all
dant_ginko,2,75640,2,all
ginko_later,2,75641,2,all
later_row,2,75642,2,all
celebr_bump,2,75643,2,all
bump_case,2,75644,2,all
case_local,2,75645,2,all
local_tripl,2,75646,2,all
tripl_murder,2,75647,2,all
murder_intern,2,75648,2,all
intern_media,2,75649,2,all
media_event,2,75650,2,all
event_compel,2,75651,2,all
compel_testimoni,2,75652,2,all
testimoni_trial,2,75653,2,all
trial_start,2,75654,2,all
monday_expect,2,75655,2,all
expect_julia,2,75656,2,all
julia_hudson,2,75657,2,all
hudson_jennif,2,75658,2,all
hudson_eldest,2,75659,2,all
eldest_sister,2,75660,2,all
sister_balfour,2,75661,2,all
balfour_ex,2,75662,2,all
mill_said,2,75663,2,all
said_local,2,75664,2,all
levi_must,2,75665,2,all
must_consid,2,75666,2,all
consid_district,2,75667,2,all
district_look,2,75668,2,all
look_beyond,2,75669,2,all
beyond_make,2,75670,2,all
make_cut,2,75671,2,all
ah_yes,2,75672,2,all
yes_comput,2,75673,2,all
entir_platform,2,75674,2,all
platform_built,2,75675,2,all
built_around,2,75676,2,all
around_social,2,75677,2,all
social_architectur,2,75678,2,all
architectur_chandra,2,75679,2,all
chandra_say,2,75680,2,all
crime_scene,2,75681,1,all
presser_said,2,75682,2,all
said_discuss,2,75683,2,all
discuss_peopl,2,75684,2,all
attend_futur,2,75685,2,all
futur_street,2,75686,2,all
street_festiv,2,75687,2,all
festiv_pay,2,75688,2,all
pay_tier,2,75689,2,all
tier_admitt,2,75690,2,all
admitt_fee,2,75691,2,all
fee_stress,2,75692,2,all
stress_preliminari,2,75693,2,all
preliminari_stage,2,75694,2,all
achiev_goal,2,75695,2,all
goal_share,2,75696,2,all
share_must,2,75697,2,all
must_make,2,75698,2,all
make_equal,2,75699,2,all
equal_gay,2,75700,2,all
lesbian_mainstream,2,75701,2,all
mainstream_concern,2,75702,2,all
concern_wrote,2,75703,2,all
wrote_octob,2,75704,2,all
octob_letter,2,75705,2,all
letter_oppon,2,75706,2,all
laudan_taibi,2,75707,2,all
taibi_usual,2,75708,2,all
usual_return,2,75709,2,all
home_p.m,2,75710,2,all
p.m_night,2,75711,2,all
said_amaz,2,75712,2,all
bottl_ever,2,75713,2,all
ever_found,2,75714,2,all
post_columnist,2,75715,2,all
columnist_mark,2,75716,2,all
mark_kiszla,2,75717,2,all
kiszla_note,2,75718,2,all
note_bronco,2,75719,2,all
bronco_need,2,75720,2,all
new_coach,2,75721,2,all
coach_right,2,75722,2,all
now_wrote,2,75723,2,all
fine_dine,2,75724,2,all
dine_establish,2,75725,2,all
establish_made,2,75726,2,all
made_list,2,75727,2,all
may_fine,2,75728,2,all
fine_inde,2,75729,2,all
inde_part,2,75730,2,all
part_particular,2,75731,2,all
particular_adventur,2,75732,2,all
adventur_honolulu,2,75733,2,all
honolulu_memor,2,75734,2,all
memor_five,2,75735,2,all
five_diamond,2,75736,2,all
diamond_chef,2,75737,2,all
